,Version,Notes,LossFunction,Optimizer,LearningRate,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,TimeForPrune,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_mean_loss,epoch,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForRun,macs,parameters,NumberOfZeros,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow,LassoForDAIS
21,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",ModelStateDict1726539033.703691.pt,,20,1516,707897,2024-09-17 04:20:58.044980,x86_64,11.171595096588137,1.2328959999995277,200915456.0,800.0,200.0,2.404362440109253,0.1148031496062992,0.04251968503937,0.0030054530501365,2.3980627059936523,0.1509125475285171,0.053231939163498,0.0119903135299682,99.0,0.0030054530501365,,0.0030054530501365,,0.0030054530501365,,0.0030054530501365,,0.0030054530501365,,10.654208183288574,22015875.0,22040395.0,21474735.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/20",382180.0,8.0,False
22,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 1.0]",TOFD_INCOMPLETE,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",ModelStateDict1726539033.703691.pt,,20,1516,707897,2024-09-17 04:21:27.245015,x86_64,18.32802987098694,55.21408000000156,146239488.0,800.0,200.0,,0.1148031496062992,0.04251968503937,,,0.1509125475285171,0.053231939163498,,99.0,,,,,,,,,,,10.770255088806152,22174662.0,11104515.0,0.0,"1516/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/20","1516/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/613, 613/20",507725.0,8.0,False
23,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",ModelStateDict1726539033.703691.pt,,20,1516,707897,2024-09-17 04:21:38.511178,x86_64,0.0195522308349609,0.0,88172544.0,800.0,200.0,2.9348886013031006,0.1091943127962085,0.0454976303317535,0.0036686107516288,2.893338203430176,0.1082843137254901,0.05119825708061,0.0144666910171508,99.0,0.0036686107516288,,0.0036686107516288,,0.0036686107516288,,0.0036686107516288,,0.0036686107516288,,11.298906803131104,22015875.0,22040395.0,10206440.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/30, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/20",385466.0,8.0,False
24,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",ModelStateDict1726539033.703691.pt,,20,1516,707897,2024-09-17 04:39:59.388946,x86_64,1089.3689403533936,29.257728000000498,88608768.0,800.0,200.0,29.38912582397461,0.3298134101941747,0.1273311084142395,0.0367364072799682,26.47724342346192,0.3834935553168636,0.1488045510601901,0.1323862171173095,99.0,0.0367364072799682,,0.0367364072799682,,0.0367364072799682,,0.0367364072799682,,0.0367364072799682,,10.752777814865112,22015875.0,22040395.0,1522940.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/30, 875/868, 875/863, 875/860, 875/867, 875/864, 875/867, 875/867, 875/869, 875/867, 875/864, 875/865, 875/860, 875/860, 875/868, 875/867, 875/866, 875/866, 875/868, 875/861, 875/866, 875/869, 875/869, 875/868, 875/863, 875/862, 875/872, 875/864, 875/20",385466.0,8.0,False
25,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",ModelStateDict1726539033.703691.pt,,20,1516,707897,2024-09-17 04:42:18.062345,x86_64,127.71284866333008,-0.6225919999997132,88244224.0,800.0,200.0,2.9618959426879883,0.1148031496062992,0.04251968503937,0.0037023699283599,2.9589953422546387,0.1509125475285171,0.053231939163498,0.0147949767112731,99.0,0.0037023699283599,,0.0037023699283599,,0.0037023699283599,,0.0037023699283599,,0.0037023699283599,,11.251380681991575,22015875.0,22040395.0,1299816.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/30, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20",385574.0,8.0,False
26,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",ModelStateDict1726539033.703691.pt,,20,1516,707897,2024-09-17 07:08:50.288732,x86_64,8780.754779815674,27.33670399999937,12677120.0,800.0,200.0,2.959784746170044,0.0705310880829015,0.0341968911917098,0.0036997309327125,2.9582607746124268,0.060672268907563,0.0354808590102707,0.0147913038730621,99.0,0.0036997309327125,,0.0036997309327125,,0.0036997309327125,,0.0036997309327125,,0.0036997309327125,,11.030746459960938,7489491.0,7503483.0,3048.0,"1516/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/20","1516/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/20",344132.0,8.0,False
27,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",ModelStateDict1726539033.703691.pt,,20,1516,707897,2024-09-17 08:31:23.496621,x86_64,4941.96088385582,-2.863104000000021,-31744.0,800.0,200.0,5.488054275512695,0.0,0.0,0.0068600678443908,5.545044422149658,0.0,0.0,0.0277252221107482,99.0,0.0068600678443908,,0.0068600678443908,,0.0068600678443908,,0.0068600678443908,,0.0068600678443908,,10.843018531799316,7461036.0,7475000.0,306987.0,"1516/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/20","1516/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/20",344048.0,8.0,False
28,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",ModelStateDict1726539033.703691.pt,,20,1516,707897,2024-09-17 08:31:45.729071,x86_64,11.162354469299316,-0.0409600000002683,197741568.0,800.0,200.0,2.429811954498291,0.0705310880829015,0.0341968911917098,0.0030372649431228,2.4266161918640137,0.060672268907563,0.0354808590102707,0.01213308095932,99.0,0.0030372649431228,,0.0030372649431228,,0.0030372649431228,,0.0030372649431228,,0.0030372649431228,,10.780457496643066,22015875.0,22040395.0,21574523.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/30, 875/20",382288.0,8.0,False
29,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 1.0]",TOFD_INCOMPLETE,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",ModelStateDict1726539033.703691.pt,,20,1516,707897,2024-09-17 08:32:16.690900,x86_64,19.966445684432983,14.00422400000025,100498432.0,800.0,200.0,,0.1148031496062992,0.04251968503937,,,0.1509125475285171,0.053231939163498,,99.0,,,,,,,,,,,11.296667098999023,14978982.0,7503483.0,0.0,"1516/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/20","1516/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/20",485717.0,8.0,False
30,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",ModelStateDict1726539033.703691.pt,,20,1516,707897,2024-09-17 08:32:28.424526,x86_64,0.0198142528533935,0.0,88875008.0,800.0,200.0,2.238893747329712,0.0929032258064516,0.0387096774193548,0.0027986171841621,2.217069387435913,0.0894331983805667,0.042285200179937,0.0110853469371795,99.0,0.0027986171841621,,0.0027986171841621,,0.0027986171841621,,0.0027986171841621,,0.0027986171841621,,11.403964042663574,22015875.0,22040395.0,11868437.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/30, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/20",385574.0,8.0,False
31,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,1000,-2,0,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",ModelStateDict1726539033.703691.pt,,20,1516,707897,2024-09-17 08:50:52.965500,x86_64,1092.9195618629456,12.492799999999988,87906304.0,800.0,200.0,1.9534053321440494e+19,0.3622976518297821,0.1442194334095742,2.4417566651800616e+16,1.7932339757677806e+19,0.3636841611996251,0.1467666354264292,8.966169878838902e+16,99.0,2.4417566651800616e+16,,2.4417566651800616e+16,,2.4417566651800616e+16,,2.4417566651800616e+16,,2.4417566651800616e+16,,10.976948738098145,22015875.0,22040395.0,3701187.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/30, 875/777, 875/771, 875/750, 875/754, 875/769, 875/761, 875/762, 875/764, 875/754, 875/755, 875/761, 875/776, 875/792, 875/763, 875/767, 875/786, 875/798, 875/764, 875/758, 875/782, 875/771, 875/797, 875/785, 875/796, 875/786, 875/804, 875/787, 875/20",385574.0,8.0,False
